"SMILES","Molecular Weight","Polar Area","Complexity","XLogP","Heavy Atom Count","H-Bond Donor Count","H-Bond Acceptor Count","Rotatable Bond Count","Exact Mass","Monoisotopic Mass","Charge","Covalent Unit Count","Isotopic Atom Count","Total Atom Stereo Count","Defined Atom Stereo Count","Undefined Atom Stereo Count","Total Bond Stereo Count","Defined Bond Stereo Count","B","Br","C","Cl","F","H","I","N","Na","O","P","S","Si"
"CNC(=O)C1=[N+](C=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F)[O-]",498.8,105,719,3.7,34,3,8,5,498.072,498.072,0,1,0,0,0,0,0,0,0,0,21,1,4,15,0,4,0,4,0,0,0
"CCC(CC)N1C=NC2=C1C(=C(C(=C2)C)C)[N+](=O)[O-]",261.32,63.6,327,3.8,19,0,3,3,261.148,261.148,0,1,0,0,0,0,0,0,0,0,14,0,0,19,0,3,0,2,0,0,0
"C1C[C@@H](C2=C3[C@H]1CN(C(=O)C3=CC=C2)[C@@H]4CN5CCC4CC5)O",312.4,43.8,488,1.5,23,1,3,1,312.184,312.184,0,1,0,3,3,0,0,0,0,0,19,0,0,24,0,2,0,2,0,0,0
"C1=CC=C(C(=C1)CC(=O)C2=CN(C3=CC=CC=C32)CCCCCO)Cl",355.9,42.2,430,4.2,25,1,2,8,355.134,355.134,0,1,0,0,0,0,0,0,0,0,21,1,0,22,0,1,0,2,0,0,0
"C[C@@H](C(=O)N(CC(=O)O)C1CC2=C(C1)C=C(C=C2)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O",440.5,127,665,0.7,32,4,7,10,440.195,440.195,0,1,0,3,2,1,0,0,0,0,24,0,0,28,0,2,0,6,0,0,0
"CC(CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)OC)O",387.5,51.5,552,5,29,1,3,7,387.183,387.183,0,1,0,1,0,1,0,0,0,0,25,0,0,25,0,1,0,3,0,0,0
"C1CC(=O)NC(=O)C1N2C(=O)C3=C(C=CC(=C3C2=O)O)N",289.24,130,534,0.4,21,3,6,1,289.07,289.07,0,1,0,1,0,1,0,0,0,0,13,0,0,11,0,3,0,5,0,0,0
"C[N+]1(CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC)[O-]",491.4,74.3,583,4.4,31,1,7,6,490.102,490.102,0,1,0,0,0,0,0,0,0,1,22,0,1,24,0,4,0,3,0,0,0
"C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)CC(=O)[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C",610.8,112,1290,3.7,44,2,8,2,610.351,610.351,0,1,0,10,10,0,4,4,0,0,36,0,0,50,0,0,0,8,0,0,0
"CCC1=CC=C(C2=CC=CC=C12)C(=O)C3=CN(C4=CC=CC=C43)CCCC(C)O",385.5,42.2,549,5.8,29,1,2,7,385.204,385.204,0,1,0,1,0,1,0,0,0,0,26,0,0,27,0,1,0,2,0,0,0
"CS(=O)(=O)C1=NC2=C(N1)C=C(C(=C2)C3=C(C(=CC=C3)Cl)Cl)Cl",375.7,71.2,513,4.6,22,1,3,2,373.945,373.945,0,1,0,0,0,0,0,0,0,0,14,3,0,9,0,2,0,2,0,1,0
"C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2CC(=O)N3)C(=O)CC#N",328.37,102,558,0.2,24,1,6,3,328.165,328.165,0,1,0,2,2,0,0,0,0,0,16,0,0,20,0,6,0,2,0,0,0
"CN1C=C(C=N1)C2=NN3C(=NN=C3C(C4=CC5=C(C=C4)NC(=O)C=C5)(F)F)C=C2",393.3,90,677,1.3,29,1,7,3,393.115,393.115,0,1,0,0,0,0,0,0,0,0,19,0,2,13,0,7,0,1,0,0,0
"C1C2CC3CC1CC(C2)(C3)NC(=O)C4=NN(C5=CC=CC=C54)CCCCC(=O)O",395.5,84.2,610,4,29,2,4,7,395.221,395.221,0,1,0,0,0,0,0,0,0,0,23,0,0,29,0,3,0,3,0,0,0
"C1=CC=C2C(=C1)C=CC=C2C(=O)C3=NN(C4=CC=CC=C43)CCCCC(=O)O",372.4,72.2,566,4.6,28,1,4,7,372.147,372.147,0,1,0,0,0,0,0,0,0,0,23,0,0,20,0,2,0,3,0,0,0
"CC(C)(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)N(C)C2=CN=C(C=C2C3=CC=CC=C3CO)N4CCN(CC4)C",594.6,59.9,885,5.5,42,1,11,6,594.243,594.243,0,1,0,0,0,0,0,0,0,0,30,0,6,32,0,4,0,2,0,0,0
"C1=C(N=C(S1)N=C(N)N)CS(=O)CCC(=O)NS(=O)(=O)N",354.4,239,527,-3.1,21,4,9,7,354.024,354.024,0,1,0,1,0,1,0,0,0,0,8,0,0,14,0,6,0,4,0,3,0
"CC1=CC=C(C2=CC=CC=C12)C(=O)C3=CN(C4=CC=CC=C43)CCCC(C)O",371.5,42.2,535,5.4,28,1,2,6,371.189,371.189,0,1,0,1,0,1,0,0,0,0,25,0,0,25,0,1,0,2,0,0,0
"CC[C@]12CC[C@@H]3[C@H]4CC[C@H](C[C@H]4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O",316.5,40.5,519,4.1,23,2,2,2,316.24,316.24,0,1,0,8,8,0,0,0,0,0,21,0,0,32,0,0,0,2,0,0,0
"CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)N)C5CC5",573.4,99,980,3.6,34,2,6,4,573.067,573.067,0,1,0,0,0,0,0,0,0,0,24,0,1,21,1,5,0,3,0,0,0
"CS[C@@H](CC1=CC=CC=C1)C(=O)O",196.27,62.6,164,2.5,13,1,3,4,196.056,196.056,0,1,0,1,1,0,0,0,0,0,10,0,0,12,0,0,0,2,0,1,0
"C1=CC=C2C(=C1)C(=CN2CCCCCO)C(=O)C3=CC=C(C=C3)O",323.4,62.5,406,3.3,24,2,3,7,323.152,323.152,0,1,0,0,0,0,0,0,0,0,20,0,0,21,0,1,0,3,0,0,0
"CCCCCN1C=C(C2=C1C=CC(=C2)O)C(=O)C3=CC=C(C4=CC=CC=C43)CC",385.5,42.2,549,6.8,29,1,2,7,385.204,385.204,0,1,0,0,0,0,0,0,0,0,26,0,0,27,0,1,0,2,0,0,0
"CCC1=CC=C(C2=CC=CC=C12)C(=O)C3=CN(C4=CC=CC=C43)CCCCCO",385.5,42.2,535,5.7,29,1,2,8,385.204,385.204,0,1,0,0,0,0,0,0,0,0,26,0,0,27,0,1,0,2,0,0,0
"CC(=O)CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)O",321.4,59.3,456,2.9,24,1,3,6,321.136,321.136,0,1,0,0,0,0,0,0,0,0,20,0,0,19,0,1,0,3,0,0,0
"C[C@@H](C(=O)NCC[C@@H]1CCC2=C1C3=C(C=C2)OCC3)O",275.34,58.6,360,2,20,2,3,4,275.152,275.152,0,1,0,2,2,0,0,0,0,0,16,0,0,21,0,1,0,3,0,0,0
"C1[C@@H](CNC1=O)C2=CC(=C(C(=C2)F)F)F",215.17,29.1,249,1.3,15,1,4,1,215.056,215.056,0,1,0,1,1,0,0,0,0,0,10,0,3,8,0,1,0,1,0,0,0
"CC1(C(=O)N(C(=O)N1)NC2=CC=CC=C2)C3=CC=CC=C3",281.31,61.4,414,2.9,21,2,3,3,281.116,281.116,0,1,0,1,0,1,0,0,0,0,16,0,0,15,0,3,0,2,0,0,0
"CC(C)(C)[C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCC(CC3)O",387.5,104,568,3.3,28,3,5,6,387.216,387.216,0,1,0,1,1,0,0,0,0,0,21,0,0,29,0,3,0,4,0,0,0
"CC1=CC=CC=C1C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CC[N+](CC4)(C)[O-]",594.6,54.5,914,6.2,42,0,10,5,594.243,594.243,0,1,0,0,0,0,0,0,0,0,30,0,6,32,0,4,0,2,0,0,0
"C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)O)OC(=O)C(Cl)Cl)CCC4=CC(=O)C=C[C@]34C)O",457.3,101,866,3.5,30,2,6,4,456.111,456.111,0,1,0,7,7,0,0,0,0,0,22,2,0,26,0,0,0,6,0,0,0
"C1=CC(=CC=C1C(F)(F)F)NC(=O)C2=C(ON=C2)CO",286.21,75.4,343,1.2,20,2,7,3,286.057,286.057,0,1,0,0,0,0,0,0,0,0,12,0,3,9,0,2,0,3,0,0,0
"CN1C(=C(C(=N1)C(F)(F)F)C(=O)O)OC(F)F",260.12,64.4,298,1.9,17,1,9,3,260.022,260.022,0,1,0,0,0,0,0,0,0,0,7,0,5,5,0,2,0,3,0,0,0
"CC(=C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C",425.5,44.8,563,4.5,31,1,4,8,425.248,425.248,0,1,0,0,0,0,0,0,0,0,25,0,1,32,0,3,0,2,0,0,0
"C[C@@H](C(=O)N[C@H]1C2=CC=CC=C2CCN(C1=O)C)NC(=O)[C@H](C(C)(C)O)O",377.4,119,580,-0.1,27,4,5,5,377.195,377.195,0,1,0,3,3,0,0,0,0,0,19,0,0,27,0,3,0,5,0,0,0
"CC(C)(C)C1=CC=C(C=C1)CN(CC2=CC(=CC=C2)OCC(=O)O)S(=O)(=O)C3=C[N+](=CC=C3)[O-]",484.6,118,754,3.2,34,1,7,10,484.167,484.167,0,1,0,0,0,0,0,0,0,0,25,0,0,28,0,2,0,6,0,1,0
"CC(C)(C=O)C1=CC=C(C=C1)CN(CC2=CC(=CC=C2)OCC(=O)O)S(=O)(=O)C3=CN=CC=C3",482.5,122,773,2.9,34,1,8,11,482.151,482.151,0,1,0,0,0,0,0,0,0,0,25,0,0,26,0,2,0,6,0,1,0
"COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5=O",494.5,157,1060,-0.2,36,2,9,7,494.203,494.203,0,1,0,0,0,0,0,0,0,0,23,0,0,26,0,8,0,5,0,0,0
"COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)N)N3CCC[C@H]3CO)Cl",391.9,114,500,2.4,27,3,7,7,391.141,391.141,0,1,0,1,1,0,0,0,0,0,18,1,0,22,0,5,0,3,0,0,0
"COC1=C(C(=CC=C1)F)C2=CC=CC3=C(C(=NN=C32)C(=O)N)N",312.3,104,438,2,23,2,6,3,312.102,312.102,0,1,0,0,0,0,0,0,0,0,16,0,1,13,0,4,0,2,0,0,0
"CS(=O)(=O)OCCN(CCBr)C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O",675.4,292,1040,-0.9,41,5,16,13,674.038,674.038,0,1,0,5,5,0,0,0,0,1,20,0,0,27,0,4,0,15,0,1,0
"C1C2=C(C(=O)C3=C(C=CC=C3S1(=O)=O)N)SC=C2",279.3,114,456,2,18,1,5,0,279.002,279.002,0,1,0,0,0,0,0,0,0,0,12,0,0,9,0,1,0,3,0,2,0
"C1CC1C(=O)C(C2=CC=CC=C2F)N3CCC(/C(=C/C(=O)O)/C3)S",349.4,58.6,534,-0.3,24,2,6,5,349.115,349.115,0,1,0,2,0,2,1,1,0,0,18,0,1,20,0,1,0,3,0,1,0
"[2H]C([2H])([2H])OC1=CC2=C(C=C1)N=C(N2)S(=O)(=O)CC3=NC=C(C(=C3C)OC)C",364.4,103,553,2.2,25,1,6,5,364.128,364.128,0,1,3,0,0,0,0,0,0,0,17,0,0,19,0,3,0,4,0,1,0
"CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)N",687.9,247,1120,-0.1,49,8,8,19,687.443,687.443,0,1,0,5,5,0,0,0,0,0,34,0,0,57,0,9,0,6,0,0,0
"CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)C[N+]3(CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)[O-])C",884.4,198,1690,7.6,62,3,11,12,883.313,883.313,0,1,0,0,0,0,0,0,0,0,45,1,0,50,0,7,0,8,0,1,0
"CC1=CC(=C(C=C1)S(=O)C2=CC=CC=C2N3CCNCC3)C",314.4,51.6,383,2.9,22,1,4,3,314.145,314.145,0,1,0,1,0,1,0,0,0,0,18,0,0,22,0,2,0,1,0,1,0
"C1=CC2=C(C(=C1)N)C(=O)N(C2=O)C(CCC(=O)O)C(=O)N",291.26,144,492,-0.4,21,3,6,5,291.086,291.086,0,1,0,1,0,1,0,0,0,0,13,0,0,13,0,3,0,5,0,0,0
"C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2Cl)C(=O)O)Cl)Cl",329.6,54.4,368,4.7,20,1,3,3,327.946,327.946,0,1,0,0,0,0,0,0,0,0,14,3,0,7,0,0,0,3,0,0,0
"CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2",419.5,108,557,0,30,3,6,11,419.242,419.242,0,1,0,2,2,0,0,0,0,0,22,0,0,33,0,3,0,5,0,0,0
"CC#CCN1C2=C(N=C1N3CCC[C@H](C3)NC(=O)C)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C",514.6,117,993,2.2,38,1,7,5,514.244,514.244,0,1,0,1,1,0,0,0,0,0,27,0,0,30,0,8,0,3,0,0,0
"CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)CCC(=O)O)C",478.9,113,759,4.6,34,3,5,8,478.13,478.13,0,1,0,0,0,0,0,0,0,0,26,1,0,23,0,2,0,5,0,0,0
"CCNCCNC1=C(C=C2C(=C1)N(C=C(C2=O)C(=O)O)C3CC3)F",333.36,81.7,535,-0.6,24,3,7,7,333.149,333.149,0,1,0,0,0,0,0,0,0,0,17,0,1,20,0,3,0,3,0,0,0
"CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CNC",543,121,852,4.4,39,3,8,11,542.183,542.183,0,1,0,0,0,0,1,1,0,0,29,1,0,27,0,6,0,3,0,0,0
"C1CC2=C(C[C@@H]1N)C3=C(N2)C=CC(=C3)C(=O)N",229.28,84.9,320,0.7,17,3,2,1,229.122,229.122,0,1,0,1,1,0,0,0,0,0,13,0,0,15,0,3,0,1,0,0,0
"CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCN(CC4)O)C5CCCC5)C(=O)C",463.5,115,806,1.8,34,2,9,5,463.233,463.233,0,1,0,0,0,0,0,0,0,0,24,0,0,29,0,7,0,3,0,0,0
"C1C[C@@H]2C[C@H]1N3[C@H](O2)CN4C=C(C(=O)C(=C4C3=O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C(=O)NCC6=C(C=C(C=C6F)F)F",625.5,195,1290,0.6,44,5,15,6,625.152,625.152,0,1,0,8,8,0,0,0,0,0,27,0,3,26,0,3,0,11,0,0,0
"CC(C)(CO)C(=O)NCC1=CC=CC=C1Cl",241.71,49.3,243,1.8,16,2,2,4,241.087,241.087,0,1,0,0,0,0,0,0,0,0,12,1,0,16,0,1,0,2,0,0,0
"CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2C(=O)C[C@@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F",449.9,102,794,2.6,30,1,6,5,449.05,449.05,0,1,0,1,1,0,0,0,0,0,21,1,1,17,0,1,0,5,0,1,0
"C[C@@H](C(=O)N[C@@H](C1=CC=CC=C1CC(=O)O)C(=O)NC)NC(=O)[C@H](C(C)C)O",393.4,145,580,0.5,28,5,6,9,393.19,393.19,0,1,0,3,3,0,0,0,0,0,19,0,0,27,0,3,0,6,0,0,0
"CN(C)C[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=C5C=CC(=C6)O)C(=O)NC4=O",484.5,88.7,906,2.3,36,2,5,2,484.211,484.211,0,1,0,1,1,0,0,0,0,0,28,0,0,28,0,4,0,4,0,0,0
"CC(=O)C1=CC=C(C=C1)CC2=CC3=C(CO[C@@]34[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C2",400.4,116,590,0.4,29,4,7,4,400.152,400.152,0,1,0,5,5,0,0,0,0,0,22,0,0,24,0,0,0,7,0,0,0
"C1C[C@H](NC[C@@H]1NOS(=O)(=O)O)C(=O)N",239.25,139,324,-4.3,15,4,7,4,239.058,239.058,0,1,0,2,2,0,0,0,0,0,6,0,0,13,0,3,0,5,0,1,0
"C1CC2=C(C=CC(=C2)O)O[C@H]1CNCC3=CC(=CN=C3)C4=CC=C(C=C4)F",364.4,54.4,458,3.7,27,2,5,5,364.159,364.159,0,1,0,1,1,0,0,0,0,0,22,0,1,21,0,2,0,2,0,0,0
"CCCCCN1C2=CC=CC=C2C(=N1)C(=O)N[C@@H](C(C)C)C(=O)O",331.4,84.2,441,3.9,24,2,4,8,331.19,331.19,0,1,0,1,1,0,0,0,0,0,18,0,0,25,0,3,0,3,0,0,0
"C1=CC(=C(C=C1Cl)C(=O)NCC(=O)N)Cl",247.07,72.2,260,1.5,15,2,2,3,245.996,245.996,0,1,0,0,0,0,0,0,0,0,9,2,0,8,0,2,0,2,0,0,0
"CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCO)C",684.9,161,1150,3.2,48,2,12,9,684.42,684.42,0,1,0,13,13,0,0,0,0,0,35,0,0,60,0,2,0,11,0,0,0
"C1CN(CCN1)CC2=C(C=C(C=C2)C(=O)O)C(F)(F)F",288.27,52.6,343,-0.8,20,2,7,3,288.109,288.109,0,1,0,0,0,0,0,0,0,0,13,0,3,15,0,2,0,2,0,0,0
"CC(=C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCNCC3",411.5,53.6,537,4,30,2,4,8,411.232,411.232,0,1,0,0,0,0,0,0,0,0,24,0,1,30,0,3,0,2,0,0,0
"C1=CC(=C(C=C1OC(F)(F)F)CN)OS(=O)(=O)O",287.22,107,366,-1.3,18,2,9,4,287.008,287.008,0,1,0,0,0,0,0,0,0,0,8,0,3,8,0,1,0,5,0,1,0
"CCN1C2=C(C=CC=N2)NC(=O)C3=C1N=CC(=C3)CCO",284.31,78.4,379,1,21,2,5,3,284.127,284.127,0,1,0,0,0,0,0,0,0,0,15,0,0,16,0,4,0,2,0,0,0
"CCCCC(C(CC[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O)(F)F",392.5,94.8,469,3.8,27,3,7,14,392.237,392.237,0,1,0,4,3,1,0,0,0,0,20,0,2,34,0,0,0,5,0,0,0
"C1CC1(C(=O)NC2=CC=C(C=C2)OS(=O)(=O)O)C(=O)NC3=CC=C(C=C3)F",394.4,130,659,2.7,27,3,7,6,394.063,394.063,0,1,0,0,0,0,0,0,0,0,17,0,1,15,0,2,0,6,0,1,0
"CC1(C(OC(CN2C1=CC3=CC(=C(C=C32)F)NC(=O)C4(CC4)C5=CC6=C(C=C5)OC(O6)(F)F)CO)O)C",518.5,102,904,3.4,37,3,9,4,518.166,518.166,0,1,0,2,0,2,0,0,0,0,26,0,3,25,0,2,0,6,0,0,0
"C[C@]1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)N)F",286.33,110,489,-0.3,19,2,5,1,286.09,286.09,0,1,0,1,1,0,0,0,0,0,11,0,1,15,0,4,0,2,0,1,0
"C1=CC2=C(C=CC(=N2)CCO)C=C1C(F)(F)F",241.21,33.1,257,2.7,17,1,5,2,241.071,241.071,0,1,0,0,0,0,0,0,0,0,12,0,3,10,0,1,0,1,0,0,0
"CC(C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F)C(=O)O",398.4,127,626,1.9,29,3,6,7,398.139,398.139,0,1,0,2,0,2,0,0,0,0,20,0,1,19,0,4,0,4,0,0,0
"C1=CC2=C(C=CC(=O)N2)C=C1C(C3=NN=C4N3N=C(C=C4)C5=CNN=C5)(F)F",379.3,101,647,1.2,28,2,7,3,379.099,379.099,0,1,0,0,0,0,0,0,0,0,18,0,2,11,0,7,0,1,0,0,0
"CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)O",315.3,88.8,461,2.8,22,1,5,3,315.057,315.057,0,1,0,0,0,0,0,0,0,0,16,0,0,13,0,1,0,4,0,1,0
"C1CC2(C1)C(=O)N(C(=S)N2C3=CC(=C(C=C3)C(=O)N)F)C4=CC(=C(N=C4)C#N)C(F)(F)F",463.4,135,870,2.6,32,1,9,3,463.073,463.073,0,1,0,0,0,0,0,0,0,0,20,0,4,13,0,5,0,2,0,1,0
"C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)OC3=CC(=NC=C3)C(=O)O",451.8,101,631,4.3,31,3,8,5,451.055,451.055,0,1,0,0,0,0,0,0,0,0,20,1,3,13,0,3,0,4,0,0,0
"C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/C(=O)C[C@H](CC(=O)O)O)C4=CC=C(C=C4)F",419.4,87.5,670,3.4,31,2,6,8,419.153,419.153,0,1,0,1,1,0,1,1,0,0,25,0,1,22,0,1,0,4,0,0,0
"C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)OS(=O)(=O)O",429.6,84.9,859,4.2,30,1,5,3,429.197,429.197,0,1,0,6,6,0,0,0,0,0,24,0,0,31,0,1,0,4,0,1,0
"CC(=O)C1=CC(=C(C=C1)OCCC(=O)O)OC",238.24,72.8,276,1,17,1,5,6,238.084,238.084,0,1,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,5,0,0,0
"[2H]C([2H])(CC(=O)CC[C@H]1[C@@H](CC(=O)[C@@H]1CCC(=O)O)O)C([2H])([2H])C([2H])([2H])C(=O)O",334.39,129,457,-0.6,23,3,7,11,334.19,334.19,0,1,6,3,3,0,0,0,0,0,16,0,0,24,0,0,0,7,0,0,0
"C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=C(C=C3)O)N",289.24,130,534,-0.2,21,3,6,1,289.07,289.07,0,1,0,1,0,1,0,0,0,0,13,0,0,11,0,3,0,5,0,0,0
"CC1=C(C=CC(=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O)O",361.4,80.2,383,2.6,26,3,6,10,361.189,361.189,0,1,0,1,0,1,0,0,0,0,20,0,0,27,0,1,0,5,0,0,0
"CCCCC(C1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O)O",330.5,60.7,444,5,24,3,3,6,330.219,330.219,0,1,0,3,2,1,0,0,0,0,21,0,0,30,0,0,0,3,0,0,0
"C[C@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC#N)O)O",327.4,81.3,712,0.7,24,2,4,1,327.183,327.183,0,1,0,5,5,0,0,0,0,0,20,0,0,25,0,1,0,3,0,0,0
"CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC(=C(C=C7)O)O)O)O)[C@@H](CC(=O)N)O)C)O)O)O",1190.2,467,2310,-1,85,16,21,16,1189.48,1189.48,0,1,0,15,15,0,0,0,0,0,56,0,0,71,0,9,0,20,0,0,0
"C[C@@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](NCCO2)C3=CC=C(C=C3)F",437.4,30.5,526,4.7,30,1,10,4,437.123,437.123,0,1,0,3,3,0,0,0,0,0,20,0,7,18,0,1,0,2,0,0,0
"C#CCN[C@@H]1CC(=O)C2=CC=CC=C12",185.22,29.1,275,0.9,14,1,2,2,185.084,185.084,0,1,0,1,1,0,0,0,0,0,12,0,0,11,0,1,0,1,0,0,0
"COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)CC(=O)O)OCCOC",427.4,112,539,2.5,31,2,9,12,427.174,427.174,0,1,0,0,0,0,0,0,0,0,22,0,0,25,0,3,0,6,0,0,0
"C1C(C(=O)NC(=O)C1O)N2C(=O)C3=C(C2=O)C(=CC=C3)N",289.24,130,534,-0.6,21,3,6,1,289.07,289.07,0,1,0,2,0,2,0,0,0,0,13,0,0,11,0,3,0,5,0,0,0
"C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@H]7C[C@@H]([C@H]6C5=O)[C@@H](C7)O",508.7,105,866,3.8,36,1,7,5,508.251,508.251,0,1,0,7,7,0,0,0,0,0,28,0,0,36,0,4,0,3,0,1,0
"C1[C@@H]2CN(C[C@H]1C3=CC4=NC=CN=C4C=C23)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O",373.4,119,525,-0.9,27,4,8,2,373.164,373.164,0,1,0,7,7,0,0,0,0,0,19,0,0,23,0,3,0,5,0,0,0
"CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCNCC3)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5",548.6,108,813,2.9,40,3,11,7,548.226,548.226,0,1,0,0,0,0,0,0,0,0,28,0,3,27,0,8,0,1,0,0,0
"CC1=CC(=CC=C1)C#C[C@@]2(CCC[C@@H]3[C@H]2CCN3)O",255.35,32.299,393,2.5,19,2,2,2,255.162,255.162,0,1,0,3,3,0,0,0,0,0,17,0,0,21,0,1,0,1,0,0,0
"CC(C)(C)[C@@H](C(=O)N)NC(=O)C1=NNC2=CC=CC=C21",274.32,101,391,1.9,20,3,3,4,274.143,274.143,0,1,0,1,1,0,0,0,0,0,14,0,0,18,0,4,0,2,0,0,0
"CC1=C(C(=O)N(C2=NC(=NC=C12)N)C3CCCC3)C(=O)C",286.33,89.2,496,0.9,21,1,5,2,286.143,286.143,0,1,0,0,0,0,0,0,0,0,15,0,0,18,0,4,0,2,0,0,0
"CC1=CC(=C(C(=C1/C=C/C(=C/CC(=O)O)/C)C)C)O",260.329,57.5,370,4,19,2,3,4,260.141,260.141,0,1,0,0,0,0,2,2,0,0,16,0,0,20,0,0,0,3,0,0,0
"CC(C)N(C)S(=O)(=O)NC(=O)C1=CC(=C(C=C1Cl)F)N2C(=O)C=C(NC2=O)C(F)(F)F",486.8,124,889,1.9,31,2,10,5,486.039,486.039,0,1,0,0,0,0,0,0,0,0,16,1,4,15,0,4,0,5,0,1,0
